T_REC,HARPNUM,MEANPOT,SHRGT45,TOTPOT,USFLUX,MEANJZH,ABSNJZH,SAVNCPP,MEANALP,MEANSHR,TOTUSJZ,TOTUSJH,MEANGAM,MEANGBZ,MEANJZD,AREA_ACR,R_VALUE,MEANGBT,MEANGBH,NOAA_ARS,FlareClass
2013.03.21_10:12:00_TAI,2546,6433.274,19.527,4.902615e+23,4.234447e+22,-0.01212491,695.752,27243120000000,-0.027032,29.605,34591650000000,2100.93,37.329,78.022,-0.01636607,1136.243408,4.334,68.416,35.209,11692,M
2013.03.21_10:24:00_TAI,2546,6519.68,20.134,4.929934e+23,4.198316e+22,-0.01136816,647.246,24504630000000,-0.02536338,29.879,34225170000000,2079.132,37.475,79.058,0.08340904,1147.078125,4.361,68.31,35.124,11692,M
2013.03.21_10:36:00_TAI,2546,6486.283,20.774,4.880129e+23,4.153381e+22,-0.01147401,650.003,26525840000000,-0.02576902,30.265,33854320000000,2040.556,37.78,79.143,-0.00517768,1130.428467,4.345,68.208,34.847,11692,M
2013.03.21_10:48:00_TAI,2546,6547.145,20.775,4.888359e+23,4.13277e+22,-0.0111506,626.864,25690500000000,-0.02494664,30.142,33594410000000,2005.167,37.733,81.26,-0.00435909,1142.82312,4.318,68.877,35.348,11692,M
2013.03.21_11:00:00_TAI,2546,6549.554,21.054,4.911207e+23,4.123836e+22,-0.00789005,445.464,18919980000000,-0.0178999,30.23,33037650000000,1971.172,37.779,79.166,0.00525461,1135.840332,4.306,68.287,34.915,11692,M
2013.03.21_11:12:00_TAI,2546,6608.305,21.803,4.953331e+23,4.068582e+22,-0.00743835,419.82,18503810000000,-0.01711885,30.829,34200910000000,1976.294,38.256,80.905,0.02765924,1143.768921,4.316,68.563,35.208,11692,M
2013.03.21_11:24:00_TAI,2546,6510.606,20.673,4.945725e+23,4.133457e+22,-0.00788776,451.164,18511730000000,-0.01819427,30.217,33218680000000,1959.918,37.863,78.286,-0.00966868,1147.481934,4.316,66.634,34.508,11692,M
2013.03.21_11:36:00_TAI,2546,6326.353,20.596,4.788199e+23,4.144217e+22,-0.01040107,592.736,23614750000000,-0.02379674,30.134,33211620000000,1960.761,37.936,75.599,-0.02539531,1150.536987,4.237,65.65,34.212,11692,M
2013.03.21_11:48:00_TAI,2546,6435.649,20.734,4.813487e+23,4.109155e+22,-0.00979333,551.521,17747850000000,-0.02228917,29.962,34324800000000,1958.475,37.852,79.347,0.02944293,1154.39563,4.276,67.571,35.192,11692,M
2013.03.21_12:00:00_TAI,2546,6733.335,21.53,4.946987e+23,4.035291e+22,-0.00824513,456.112,19487350000000,-0.01876154,30.73,32672110000000,1910.32,38.36,79.092,0.01924352,1152.283813,4.272,67.353,34.975,11692,M
2013.11.21_16:00:00_TAI,3376,19292.24,40.576,1.416223e+24,4.087448e+22,-0.00913871,505.106,9648657000000,-0.01284668,42.389,53708150000000,3417.424,48.529,99.539,-0.11029996,1978.549927,4.352,95.452,51.857,11899,M
2013.11.21_16:00:00_TAI,3376,19292.24,40.576,1.416223e+24,4.087448e+22,-0.00913871,505.106,9648657000000,-0.01284668,42.389,53708150000000,3417.424,48.529,99.539,-0.11029996,1978.549927,4.352,95.452,51.857,11899,M
2013.11.21_16:00:00_TAI,3376,19292.24,40.576,1.416223e+24,4.087448e+22,-0.00913871,505.106,9648657000000,-0.01284668,42.389,53708150000000,3417.424,48.529,99.539,-0.11029996,1978.549927,4.352,95.452,51.857,11899,M
2013.11.21_16:12:00_TAI,3376,19097.1,40.495,1.419576e+24,4.096599e+22,-0.00839047,469.632,5820760000000,-0.01201819,42.435,54419830000000,3364.238,48.509,96.346,-0.03909833,1958.483276,4.303,92.837,50.608,11899,M
2013.11.21_16:12:00_TAI,3376,19097.1,40.495,1.419576e+24,4.096599e+22,-0.00839047,469.632,5820760000000,-0.01201819,42.435,54419830000000,3364.238,48.509,96.346,-0.03909833,1958.483276,4.303,92.837,50.608,11899,M
2013.11.21_16:12:00_TAI,3376,19097.1,40.495,1.419576e+24,4.096599e+22,-0.00839047,469.632,5820760000000,-0.01201819,42.435,54419830000000,3364.238,48.509,96.346,-0.03909833,1958.483276,4.303,92.837,50.608,11899,M
2013.11.21_16:24:00_TAI,3376,19389.91,40.668,1.418655e+24,4.092306e+22,-0.00952316,524.631,11120820000000,-0.01336098,42.31,53116770000000,3269.064,48.442,99.638,-0.03112585,1958.193726,4.403,95.072,50.996,11899,M
2013.11.21_16:24:00_TAI,3376,19389.91,40.668,1.418655e+24,4.092306e+22,-0.00952316,524.631,11120820000000,-0.01336098,42.31,53116770000000,3269.064,48.442,99.638,-0.03112585,1958.193726,4.403,95.072,50.996,11899,M
2013.11.21_16:24:00_TAI,3376,19389.91,40.668,1.418655e+24,4.092306e+22,-0.00952316,524.631,11120820000000,-0.01336098,42.31,53116770000000,3269.064,48.442,99.638,-0.03112585,1958.193726,4.403,95.072,50.996,11899,M
2013.11.21_16:36:00_TAI,3376,19346.24,41.379,1.426534e+24,4.079349e+22,-0.0098777,548.44,12486520000000,-0.01406395,42.859,54003100000000,3313.731,48.865,99.601,-0.11305571,1959.483887,4.413,95.098,51.097,11899,M
2013.11.21_16:36:00_TAI,3376,19346.24,41.379,1.426534e+24,4.079349e+22,-0.0098777,548.44,12486520000000,-0.01406395,42.859,54003100000000,3313.731,48.865,99.601,-0.11305571,1959.483887,4.413,95.098,51.097,11899,M
2013.11.21_16:36:00_TAI,3376,19346.24,41.379,1.426534e+24,4.079349e+22,-0.0098777,548.44,12486520000000,-0.01406395,42.859,54003100000000,3313.731,48.865,99.601,-0.11305571,1959.483887,4.413,95.098,51.097,11899,M
2013.11.21_16:48:00_TAI,3376,19058.39,40.835,1.426012e+24,4.111024e+22,-0.00918907,517.694,10609720000000,-0.01329252,42.662,54494620000000,3204.957,48.504,98.268,0.0248939,1961.742798,4.396,93.983,50.48,11899,M
2013.11.21_16:48:00_TAI,3376,19058.39,40.835,1.426012e+24,4.111024e+22,-0.00918907,517.694,10609720000000,-0.01329252,42.662,54494620000000,3204.957,48.504,98.268,0.0248939,1961.742798,4.396,93.983,50.48,11899,M
2013.11.21_16:48:00_TAI,3376,19058.39,40.835,1.426012e+24,4.111024e+22,-0.00918907,517.694,10609720000000,-0.01329252,42.662,54494620000000,3204.957,48.504,98.268,0.0248939,1961.742798,4.396,93.983,50.48,11899,M
2013.11.21_17:00:00_TAI,3376,18801.72,40.802,1.433599e+24,4.141852e+22,-0.00872739,501.066,8511211000000,-0.01293136,42.641,56152980000000,3388.456,48.254,99.666,0.02257099,1964.258545,4.393,94.997,49.978,11899,M
2013.11.21_17:00:00_TAI,3376,18801.72,40.802,1.433599e+24,4.141852e+22,-0.00872739,501.066,8511211000000,-0.01293136,42.641,56152980000000,3388.456,48.254,99.666,0.02257099,1964.258545,4.393,94.997,49.978,11899,M
2013.11.21_17:00:00_TAI,3376,18801.72,40.802,1.433599e+24,4.141852e+22,-0.00872739,501.066,8511211000000,-0.01293136,42.641,56152980000000,3388.456,48.254,99.666,0.02257099,1964.258545,4.393,94.997,49.978,11899,M
2013.11.21_17:12:00_TAI,3376,18278.94,40.568,1.434448e+24,4.197179e+22,-0.00839205,495.869,9810621000000,-0.01272406,42.671,56971710000000,3348.84,48.262,98.309,0.00263462,1953.654053,4.399,93.471,49.182,11899,M
2013.11.21_17:12:00_TAI,3376,18278.94,40.568,1.434448e+24,4.197179e+22,-0.00839205,495.869,9810621000000,-0.01272406,42.671,56971710000000,3348.84,48.262,98.309,0.00263462,1953.654053,4.399,93.471,49.182,11899,M
2013.11.21_17:12:00_TAI,3376,18278.94,40.568,1.434448e+24,4.197179e+22,-0.00839205,495.869,9810621000000,-0.01272406,42.671,56971710000000,3348.84,48.262,98.309,0.00263462,1953.654053,4.399,93.471,49.182,11899,M
2013.11.21_17:24:00_TAI,3376,18084.94,40.383,1.437573e+24,4.209021e+22,-0.00799071,478.268,8393949000000,-0.01233698,42.634,57242750000000,3288.041,48.2,98.178,0.01970378,1951.566772,4.355,93.541,48.957,11899,M
2013.11.21_17:24:00_TAI,3376,18084.94,40.383,1.437573e+24,4.209021e+22,-0.00799071,478.268,8393949000000,-0.01233698,42.634,57242750000000,3288.041,48.2,98.178,0.01970378,1951.566772,4.355,93.541,48.957,11899,M
2013.11.21_17:24:00_TAI,3376,18084.94,40.383,1.437573e+24,4.209021e+22,-0.00799071,478.268,8393949000000,-0.01233698,42.634,57242750000000,3288.041,48.2,98.178,0.01970378,1951.566772,4.355,93.541,48.957,11899,M
2013.11.21_17:36:00_TAI,3376,17566.4,40.253,1.433821e+24,4.262835e+22,-0.00770408,473.485,10154450000000,-0.01209637,42.582,57035810000000,3121.198,48.175,96.749,0.07177361,1940.439697,4.426,92.532,48.624,11899,M
2013.11.21_17:36:00_TAI,3376,17566.4,40.253,1.433821e+24,4.262835e+22,-0.00770408,473.485,10154450000000,-0.01209637,42.582,57035810000000,3121.198,48.175,96.749,0.07177361,1940.439697,4.426,92.532,48.624,11899,M
2013.11.21_17:36:00_TAI,3376,17566.4,40.253,1.433821e+24,4.262835e+22,-0.00770408,473.485,10154450000000,-0.01209637,42.582,57035810000000,3121.198,48.175,96.749,0.07177361,1940.439697,4.426,92.532,48.624,11899,M
2014.05.04_14:48:00_TAI,4071,8639.071,27.786,6.181348e+23,4.007906e+22,-0.01470575,792.287,31137810000000,-0.02980932,34.923,48513710000000,2887.35,41.525,100.767,-0.18491957,1297.351685,4.648,94.648,50.976,12051,M
2014.05.04_14:48:00_TAI,4071,8639.071,27.786,6.181348e+23,4.007906e+22,-0.01470575,792.287,31137810000000,-0.02980932,34.923,48513710000000,2887.35,41.525,100.767,-0.18491957,1297.351685,4.648,94.648,50.976,12051,M
2015.02.01_05:00:00_TAI,5127,5956.504,23.289,5.885967e+23,4.801844e+22,-0.00043015,32.005,3657360000000,-0.00116777,33.452,70341100000000,3427.227,40.061,111.252,0.09235674,2273.071289,4.577,108.582,53.912,12277,M
2015.02.01_05:00:00_TAI,5127,5956.504,23.289,5.885967e+23,4.801844e+22,-0.00043015,32.005,3657360000000,-0.00116777,33.452,70341100000000,3427.227,40.061,111.252,0.09235674,2273.071289,4.577,108.582,53.912,12277,M
2015.02.01_05:00:00_TAI,5127,5956.504,23.289,5.885967e+23,4.801844e+22,-0.00043015,32.005,3657360000000,-0.00116777,33.452,70341100000000,3427.227,40.061,111.252,0.09235674,2273.071289,4.577,108.582,53.912,12277,M
2015.02.01_05:12:00_TAI,5127,5931.326,23.009,5.907875e+23,4.817782e+22,6.319e-05,4.739,7221131000000,0.00017252,33.414,72006420000000,3474.26,40.103,111.556,0.01563153,2271.228516,4.542,109.087,54.226,12277,M
2015.02.01_05:12:00_TAI,5127,5931.326,23.009,5.907875e+23,4.817782e+22,6.319e-05,4.739,7221131000000,0.00017252,33.414,72006420000000,3474.26,40.103,111.556,0.01563153,2271.228516,4.542,109.087,54.226,12277,M
2015.02.01_05:12:00_TAI,5127,5931.326,23.009,5.907875e+23,4.817782e+22,6.319e-05,4.739,7221131000000,0.00017252,33.414,72006420000000,3474.26,40.103,111.556,0.01563153,2271.228516,4.542,109.087,54.226,12277,M
2015.02.01_05:24:00_TAI,5127,6030.062,23.692,5.948323e+23,4.778004e+22,-3.529e-05,2.622,6819296000000,-9.585e-05,33.657,71814290000000,3484.13,40.357,111.842,0.05060272,2270.977295,4.528,109.145,54.572,12277,M
2015.02.01_05:24:00_TAI,5127,6030.062,23.692,5.948323e+23,4.778004e+22,-3.529e-05,2.622,6819296000000,-9.585e-05,33.657,71814290000000,3484.13,40.357,111.842,0.05060272,2270.977295,4.528,109.145,54.572,12277,M
2015.02.01_05:24:00_TAI,5127,6030.062,23.692,5.948323e+23,4.778004e+22,-3.529e-05,2.622,6819296000000,-9.585e-05,33.657,71814290000000,3484.13,40.357,111.842,0.05060272,2270.977295,4.528,109.145,54.572,12277,M
2015.02.01_05:36:00_TAI,5127,5975.688,24.067,5.95714e+23,4.801163e+22,5.667e-05,4.254,7450315000000,0.00015476,33.871,74060620000000,3559.662,40.554,112.015,0.05925164,2278.230469,4.616,109.138,54.638,12277,M
2015.02.01_05:36:00_TAI,5127,5975.688,24.067,5.95714e+23,4.801163e+22,5.667e-05,4.254,7450315000000,0.00015476,33.871,74060620000000,3559.662,40.554,112.015,0.05925164,2278.230469,4.616,109.138,54.638,12277,M
2015.02.01_05:36:00_TAI,5127,5975.688,24.067,5.95714e+23,4.801163e+22,5.667e-05,4.254,7450315000000,0.00015476,33.871,74060620000000,3559.662,40.554,112.015,0.05925164,2278.230469,4.616,109.138,54.638,12277,M
2015.02.01_05:48:00_TAI,5127,6032.362,23.93,5.942019e+23,4.78096e+22,0.0002178,16.155,10907100000000,0.00058741,33.802,75029380000000,3607.051,40.437,113.107,0.06441892,2281.161621,4.566,110.117,55.123,12277,M
2015.02.01_05:48:00_TAI,5127,6032.362,23.93,5.942019e+23,4.78096e+22,0.0002178,16.155,10907100000000,0.00058741,33.802,75029380000000,3607.051,40.437,113.107,0.06441892,2281.161621,4.566,110.117,55.123,12277,M
2015.02.01_05:48:00_TAI,5127,6032.362,23.93,5.942019e+23,4.78096e+22,0.0002178,16.155,10907100000000,0.00058741,33.802,75029380000000,3607.051,40.437,113.107,0.06441892,2281.161621,4.566,110.117,55.123,12277,M
2015.02.01_06:00:00_TAI,5127,6113.423,23.893,5.915183e+23,4.724961e+22,-5.805e-05,4.229,9669867000000,-0.00015452,33.812,74943480000000,3634.233,40.559,113.711,0.11891849,2275.408203,4.579,110.605,55.363,12277,M
2015.02.01_06:00:00_TAI,5127,6113.423,23.893,5.915183e+23,4.724961e+22,-5.805e-05,4.229,9669867000000,-0.00015452,33.812,74943480000000,3634.233,40.559,113.711,0.11891849,2275.408203,4.579,110.605,55.363,12277,M
2015.02.01_06:00:00_TAI,5127,6113.423,23.893,5.915183e+23,4.724961e+22,-5.805e-05,4.229,9669867000000,-0.00015452,33.812,74943480000000,3634.233,40.559,113.711,0.11891849,2275.408203,4.579,110.605,55.363,12277,M
2015.02.01_06:12:00_TAI,5127,6227.489,23.866,5.906623e+23,4.682469e+22,0.00021931,15.663,10563980000000,0.00057444,33.767,76145670000000,3687.587,40.523,115.379,0.09159724,2282.527344,4.598,112.008,56.234,12277,M
2015.02.01_06:12:00_TAI,5127,6227.489,23.866,5.906623e+23,4.682469e+22,0.00021931,15.663,10563980000000,0.00057444,33.767,76145670000000,3687.587,40.523,115.379,0.09159724,2282.527344,4.598,112.008,56.234,12277,M
2015.02.01_06:12:00_TAI,5127,6227.489,23.866,5.906623e+23,4.682469e+22,0.00021931,15.663,10563980000000,0.00057444,33.767,76145670000000,3687.587,40.523,115.379,0.09159724,2282.527344,4.598,112.008,56.234,12277,M
2015.02.01_06:24:00_TAI,5127,6386.029,24.102,5.862016e+23,4.597347e+22,-0.00035096,24.258,7743624000000,-0.00089823,33.846,75870330000000,3747.626,40.468,116.448,0.12023189,2280.517334,4.595,113.039,57.035,12277,M
2015.02.01_06:24:00_TAI,5127,6386.029,24.102,5.862016e+23,4.597347e+22,-0.00035096,24.258,7743624000000,-0.00089823,33.846,75870330000000,3747.626,40.468,116.448,0.12023189,2280.517334,4.595,113.039,57.035,12277,M
2015.02.01_06:24:00_TAI,5127,6386.029,24.102,5.862016e+23,4.597347e+22,-0.00035096,24.258,7743624000000,-0.00089823,33.846,75870330000000,3747.626,40.468,116.448,0.12023189,2280.517334,4.595,113.039,57.035,12277,M
2015.02.01_06:36:00_TAI,5127,6564.917,24.058,5.809134e+23,4.505237e+22,-0.00044454,29.619,7169141000000,-0.00111029,33.725,74333580000000,3731.12,40.369,117.57,0.17384149,2281.43457,4.586,113.819,57.613,12277,M
2015.02.01_06:36:00_TAI,5127,6564.917,24.058,5.809134e+23,4.505237e+22,-0.00044454,29.619,7169141000000,-0.00111029,33.725,74333580000000,3731.12,40.369,117.57,0.17384149,2281.43457,4.586,113.819,57.613,12277,M
2015.02.01_06:36:00_TAI,5127,6564.917,24.058,5.809134e+23,4.505237e+22,-0.00044454,29.619,7169141000000,-0.00111029,33.725,74333580000000,3731.12,40.369,117.57,0.17384149,2281.43457,4.586,113.819,57.613,12277,M
2015.02.01_06:48:00_TAI,5127,6557.115,23.891,5.661683e+23,4.448969e+22,-0.0009606,62.454,3694259000000,-0.0023585,33.634,73725800000000,3743.531,40.11,118.403,0.11121677,2298.415039,4.639,114.687,58.068,12277,M
2015.02.01_06:48:00_TAI,5127,6557.115,23.891,5.661683e+23,4.448969e+22,-0.0009606,62.454,3694259000000,-0.0023585,33.634,73725800000000,3743.531,40.11,118.403,0.11121677,2298.415039,4.639,114.687,58.068,12277,M
2015.02.01_06:48:00_TAI,5127,6557.115,23.891,5.661683e+23,4.448969e+22,-0.0009606,62.454,3694259000000,-0.0023585,33.634,73725800000000,3743.531,40.11,118.403,0.11121677,2298.415039,4.639,114.687,58.068,12277,M
2015.06.17_13:48:00_TAI,5692,12195.75,37.839,9.745114e+23,4.5937e+22,-0.00755743,454.708,20149890000000,-0.01324191,40.429,49216710000000,2924.306,46.467,84.994,-0.02418012,1495.361328,4.543,74.406,46.494,12371,M
2015.06.17_13:48:00_TAI,5692,12195.75,37.839,9.745114e+23,4.5937e+22,-0.00755743,454.708,20149890000000,-0.01324191,40.429,49216710000000,2924.306,46.467,84.994,-0.02418012,1495.361328,4.543,74.406,46.494,12371,M
2015.06.17_13:48:00_TAI,5692,12195.75,37.839,9.745114e+23,4.5937e+22,-0.00755743,454.708,20149890000000,-0.01324191,40.429,49216710000000,2924.306,46.467,84.994,-0.02418012,1495.361328,4.543,74.406,46.494,12371,M
2015.06.17_13:48:00_TAI,5692,12195.75,37.839,9.745114e+23,4.5937e+22,-0.00755743,454.708,20149890000000,-0.01324191,40.429,49216710000000,2924.306,46.467,84.994,-0.02418012,1495.361328,4.543,74.406,46.494,12371,M
2015.06.17_14:00:00_TAI,5692,12233.29,38.48,9.828561e+23,4.592959e+22,-0.00645251,390.344,16223740000000,-0.0113452,40.761,49621110000000,2959.328,46.959,83.878,-0.0861452,1503.894775,4.549,74.33,46.611,12371,M
2015.06.17_14:00:00_TAI,5692,12233.29,38.48,9.828561e+23,4.592959e+22,-0.00645251,390.344,16223740000000,-0.0113452,40.761,49621110000000,2959.328,46.959,83.878,-0.0861452,1503.894775,4.549,74.33,46.611,12371,M
2015.06.17_14:00:00_TAI,5692,12233.29,38.48,9.828561e+23,4.592959e+22,-0.00645251,390.344,16223740000000,-0.0113452,40.761,49621110000000,2959.328,46.959,83.878,-0.0861452,1503.894775,4.549,74.33,46.611,12371,M
2015.06.17_14:00:00_TAI,5692,12233.29,38.48,9.828561e+23,4.592959e+22,-0.00645251,390.344,16223740000000,-0.0113452,40.761,49621110000000,2959.328,46.959,83.878,-0.0861452,1503.894775,4.549,74.33,46.611,12371,M
2015.06.17_14:12:00_TAI,5692,12188.43,39.034,9.938846e+23,4.593827e+22,-0.0073866,453.537,20544220000000,-0.01323218,41.023,50196880000000,2942.961,47.247,83.617,-0.05474061,1489.501465,4.538,73.913,46.735,12371,M
2015.06.17_14:12:00_TAI,5692,12188.43,39.034,9.938846e+23,4.593827e+22,-0.0073866,453.537,20544220000000,-0.01323218,41.023,50196880000000,2942.961,47.247,83.617,-0.05474061,1489.501465,4.538,73.913,46.735,12371,M
2015.06.17_14:12:00_TAI,5692,12188.43,39.034,9.938846e+23,4.593827e+22,-0.0073866,453.537,20544220000000,-0.01323218,41.023,50196880000000,2942.961,47.247,83.617,-0.05474061,1489.501465,4.538,73.913,46.735,12371,M
2015.06.17_14:12:00_TAI,5692,12188.43,39.034,9.938846e+23,4.593827e+22,-0.0073866,453.537,20544220000000,-0.01323218,41.023,50196880000000,2942.961,47.247,83.617,-0.05474061,1489.501465,4.538,73.913,46.735,12371,M
2015.06.17_14:24:00_TAI,5692,12250.32,38.98,9.893814e+23,4.584389e+22,-0.00577103,350.942,15932750000000,-0.01020088,40.968,50091260000000,2958.458,47.244,83.641,-0.08083542,1494.039429,4.561,74.534,46.695,12371,M
2015.06.17_14:24:00_TAI,5692,12250.32,38.98,9.893814e+23,4.584389e+22,-0.00577103,350.942,15932750000000,-0.01020088,40.968,50091260000000,2958.458,47.244,83.641,-0.08083542,1494.039429,4.561,74.534,46.695,12371,M
2015.06.17_14:24:00_TAI,5692,12250.32,38.98,9.893814e+23,4.584389e+22,-0.00577103,350.942,15932750000000,-0.01020088,40.968,50091260000000,2958.458,47.244,83.641,-0.08083542,1494.039429,4.561,74.534,46.695,12371,M
2015.06.17_14:24:00_TAI,5692,12250.32,38.98,9.893814e+23,4.584389e+22,-0.00577103,350.942,15932750000000,-0.01020088,40.968,50091260000000,2958.458,47.244,83.641,-0.08083542,1494.039429,4.561,74.534,46.695,12371,M
2015.06.17_14:36:00_TAI,5692,12163.61,37.945,9.781295e+23,4.63686e+22,-0.00593104,359.124,17482270000000,-0.01033789,40.305,49423000000000,2982.2,46.453,83.588,-0.00105796,1491.178833,4.554,74.934,46.404,12371,M
2015.06.17_14:36:00_TAI,5692,12163.61,37.945,9.781295e+23,4.63686e+22,-0.00593104,359.124,17482270000000,-0.01033789,40.305,49423000000000,2982.2,46.453,83.588,-0.00105796,1491.178833,4.554,74.934,46.404,12371,M
2015.06.17_14:36:00_TAI,5692,12163.61,37.945,9.781295e+23,4.63686e+22,-0.00593104,359.124,17482270000000,-0.01033789,40.305,49423000000000,2982.2,46.453,83.588,-0.00105796,1491.178833,4.554,74.934,46.404,12371,M
2015.06.17_14:36:00_TAI,5692,12163.61,37.945,9.781295e+23,4.63686e+22,-0.00593104,359.124,17482270000000,-0.01033789,40.305,49423000000000,2982.2,46.453,83.588,-0.00105796,1491.178833,4.554,74.934,46.404,12371,M
2015.06.17_14:48:00_TAI,5692,12343.62,38.473,9.913265e+23,4.616645e+22,-0.0059621,360.522,15981130000000,-0.01039531,40.649,48702960000000,2939.155,46.92,83.681,-0.05917223,1495.119507,4.577,74.777,46.57,12371,M
2015.06.17_14:48:00_TAI,5692,12343.62,38.473,9.913265e+23,4.616645e+22,-0.0059621,360.522,15981130000000,-0.01039531,40.649,48702960000000,2939.155,46.92,83.681,-0.05917223,1495.119507,4.577,74.777,46.57,12371,M
2015.06.17_14:48:00_TAI,5692,12343.62,38.473,9.913265e+23,4.616645e+22,-0.0059621,360.522,15981130000000,-0.01039531,40.649,48702960000000,2939.155,46.92,83.681,-0.05917223,1495.119507,4.577,74.777,46.57,12371,M
2015.06.17_14:48:00_TAI,5692,12343.62,38.473,9.913265e+23,4.616645e+22,-0.0059621,360.522,15981130000000,-0.01039531,40.649,48702960000000,2939.155,46.92,83.681,-0.05917223,1495.119507,4.577,74.777,46.57,12371,M
2015.06.17_15:00:00_TAI,5692,12358.57,38.211,9.935119e+23,4.629078e+22,-0.00597966,361.949,17999320000000,-0.01038933,40.575,48699980000000,2933.893,47.017,83.538,0.04460474,1505.565796,4.545,74.977,46.57,12371,M
2015.06.17_15:00:00_TAI,5692,12358.57,38.211,9.935119e+23,4.629078e+22,-0.00597966,361.949,17999320000000,-0.01038933,40.575,48699980000000,2933.893,47.017,83.538,0.04460474,1505.565796,4.545,74.977,46.57,12371,M
2015.06.17_15:00:00_TAI,5692,12358.57,38.211,9.935119e+23,4.629078e+22,-0.00597966,361.949,17999320000000,-0.01038933,40.575,48699980000000,2933.893,47.017,83.538,0.04460474,1505.565796,4.545,74.977,46.57,12371,M
2015.06.17_15:00:00_TAI,5692,12358.57,38.211,9.935119e+23,4.629078e+22,-0.00597966,361.949,17999320000000,-0.01038933,40.575,48699980000000,2933.893,47.017,83.538,0.04460474,1505.565796,4.545,74.977,46.57,12371,M
2015.06.17_15:12:00_TAI,5692,12309.62,38.243,9.959525e+23,4.652655e+22,-0.00575683,350.723,17616010000000,-0.01001504,40.534,49113720000000,2936.369,46.912,83.5,0.01005263,1496.576538,4.524,75.166,46.502,12371,M
2015.06.17_15:12:00_TAI,5692,12309.62,38.243,9.959525e+23,4.652655e+22,-0.00575683,350.723,17616010000000,-0.01001504,40.534,49113720000000,2936.369,46.912,83.5,0.01005263,1496.576538,4.524,75.166,46.502,12371,M
2015.06.17_15:12:00_TAI,5692,12309.62,38.243,9.959525e+23,4.652655e+22,-0.00575683,350.723,17616010000000,-0.01001504,40.534,49113720000000,2936.369,46.912,83.5,0.01005263,1496.576538,4.524,75.166,46.502,12371,M
2015.06.17_15:12:00_TAI,5692,12309.62,38.243,9.959525e+23,4.652655e+22,-0.00575683,350.723,17616010000000,-0.01001504,40.534,49113720000000,2936.369,46.912,83.5,0.01005263,1496.576538,4.524,75.166,46.502,12371,M
2015.06.17_15:24:00_TAI,5692,12228.34,38.025,9.993314e+23,4.681429e+22,-0.00601752,370.282,17344800000000,-0.01050913,40.482,49848190000000,2956.737,46.89,83.823,0.03002798,1479.642456,4.528,75.173,46.384,12371,M
2015.06.17_15:24:00_TAI,5692,12228.34,38.025,9.993314e+23,4.681429e+22,-0.00601752,370.282,17344800000000,-0.01050913,40.482,49848190000000,2956.737,46.89,83.823,0.03002798,1479.642456,4.528,75.173,46.384,12371,M
2015.06.17_15:24:00_TAI,5692,12228.34,38.025,9.993314e+23,4.681429e+22,-0.00601752,370.282,17344800000000,-0.01050913,40.482,49848190000000,2956.737,46.89,83.823,0.03002798,1479.642456,4.528,75.173,46.384,12371,M
2015.06.17_15:24:00_TAI,5692,12228.34,38.025,9.993314e+23,4.681429e+22,-0.00601752,370.282,17344800000000,-0.01050913,40.482,49848190000000,2956.737,46.89,83.823,0.03002798,1479.642456,4.528,75.173,46.384,12371,M
2015.10.31_19:12:00_TAI,6063,11193.69,36.74,1.085702e+24,5.331063e+22,-0.00012273,8.963,4754524000000,-0.00022844,41.249,75236760000000,4153.034,47.334,103.312,-0.12563314,1804.466309,4.995,93.281,56.652,12443,M
2015.10.31_19:12:00_TAI,6063,11193.69,36.74,1.085702e+24,5.331063e+22,-0.00012273,8.963,4754524000000,-0.00022844,41.249,75236760000000,4153.034,47.334,103.312,-0.12563314,1804.466309,4.995,93.281,56.652,12443,M
2015.10.31_19:24:00_TAI,6063,11265.57,36.982,1.084894e+24,5.31422e+22,-2.426e-05,1.759,6434689000000,-4.482e-05,41.318,74900660000000,4158.489,47.29,103.936,-0.17124842,1805.412476,5.003,94.104,56.839,12443,M
2015.10.31_19:24:00_TAI,6063,11265.57,36.982,1.084894e+24,5.31422e+22,-2.426e-05,1.759,6434689000000,-4.482e-05,41.318,74900660000000,4158.489,47.29,103.936,-0.17124842,1805.412476,5.003,94.104,56.839,12443,M
2015.10.31_19:36:00_TAI,6063,11529.96,37.406,1.099224e+24,5.258935e+22,0.00085651,61.484,5935497000000,0.00157921,41.616,75837400000000,4169.26,47.651,105.017,-0.15956233,1811.79541,4.993,94.806,57.976,12443,M
2015.10.31_19:36:00_TAI,6063,11529.96,37.406,1.099224e+24,5.258935e+22,0.00085651,61.484,5935497000000,0.00157921,41.616,75837400000000,4169.26,47.651,105.017,-0.15956233,1811.79541,4.993,94.806,57.976,12443,M
2015.10.31_19:48:00_TAI,6063,11760.61,37.993,1.105329e+24,5.197402e+22,0.00058458,41.37,4581143000000,0.00107118,41.935,75412270000000,4134.546,47.998,104.393,-0.1249227,1807.541748,4.918,94.402,57.777,12443,M
2015.10.31_19:48:00_TAI,6063,11760.61,37.993,1.105329e+24,5.197402e+22,0.00058458,41.37,4581143000000,0.00107118,41.935,75412270000000,4134.546,47.998,104.393,-0.1249227,1807.541748,4.918,94.402,57.777,12443,M
2015.10.31_20:00:00_TAI,6063,11721.51,37.364,1.100051e+24,5.23115e+22,0.00160532,113.44,5965345000000,0.00292554,41.485,75131330000000,4208.733,47.535,104.984,-0.1629044,1802.004395,4.909,94.452,57.76,12443,M
