,T_REC,HARPNUM,MEANPOT,SHRGT45,TOTPOT,USFLUX,MEANJZH,ABSNJZH,SAVNCPP,MEANALP,MEANSHR,TOTUSJZ,TOTUSJH,MEANGAM,MEANGBZ,MEANJZD,AREA_ACR,R_VALUE,MEANGBT,MEANGBH,NOAA_ARS,flrID,flareClass,linkedCMETime,linkedCME,linkedSEPTime,linkedSEP
901,2022-12-05 00:48:00,8846,4087.85,13.497,4.277171e+23,4.96987e+22,-0.00166347,131.051,5540433000000,-0.00500831,27.357,52978380000000,2590.081,32.256,91.987,-0.13765392,1278.430176,4.248,90.74,35.012,13156,,,,,,
903,2022-12-05 00:48:00,8846,4087.85,13.497,4.277171e+23,4.96987e+22,-0.00166347,131.051,5540433000000,-0.00500831,27.357,52978380000000,2590.081,32.256,91.987,-0.13765392,1278.430176,4.248,90.74,35.012,13161,,,,,,
904,2022-12-05 01:00:00,8846,4062.263,13.558,4.257249e+23,4.962676e+22,-0.00175199,138.25,5512864000000,-0.0052998,27.336,53039420000000,2575.965,32.342,91.047,-0.12675621,1278.258301,4.225,90.123,34.922,13156,,,,,,
906,2022-12-05 01:00:00,8846,4062.263,13.558,4.257249e+23,4.962676e+22,-0.00175199,138.25,5512864000000,-0.0052998,27.336,53039420000000,2575.965,32.342,91.047,-0.12675621,1278.258301,4.225,90.123,34.922,13161,,,,,,
907,2022-12-05 01:12:00,8846,4077.144,13.787,4.289576e+23,4.940728e+22,-0.00183774,145.585,7293895000000,-0.00562294,27.511,52775870000000,2544.554,32.642,90.572,-0.18021438,1284.43457,4.252,89.683,34.833,13156,,,,,,
909,2022-12-05 01:12:00,8846,4077.144,13.787,4.289576e+23,4.940728e+22,-0.00183774,145.585,7293895000000,-0.00562294,27.511,52775870000000,2544.554,32.642,90.572,-0.18021438,1284.43457,4.252,89.683,34.833,13161,,,,,,
911,2023-03-24 07:24:00,9250,10809.11,38.205,8.962528e+23,4.076758e+22,0.00318633,198.935,3336922000000,0.00682486,40.661,68670990000000,3424.297,48.962,111.549,0.10220534,2611.814941,4.436,108.976,62.305,13256,2023-03-20 01:19:00,M,,,,
912,2023-03-24 07:24:00,9250,10809.11,38.205,8.962528e+23,4.076758e+22,0.00318633,198.935,3336922000000,0.00682486,40.661,68670990000000,3424.297,48.962,111.549,0.10220534,2611.814941,4.436,108.976,62.305,13256,2023-03-29 02:18:00,X,,,,
913,2023-03-24 07:24:00,9250,10809.11,38.205,8.962528e+23,4.076758e+22,0.00318633,198.935,3336922000000,0.00682486,40.661,68670990000000,3424.297,48.962,111.549,0.10220534,2611.814941,4.436,108.976,62.305,13256,2023-03-29 13:47:00,M,,,,
914,2023-03-24 07:24:00,9250,10809.11,38.205,8.962528e+23,4.076758e+22,0.00318633,198.935,3336922000000,0.00682486,40.661,68670990000000,3424.297,48.962,111.549,0.10220534,2611.814941,4.436,108.976,62.305,13256,2023-03-29 23:35:00,M,,,,
917,2023-03-24 07:24:00,9250,10809.11,38.205,8.962528e+23,4.076758e+22,0.00318633,198.935,3336922000000,0.00682486,40.661,68670990000000,3424.297,48.962,111.549,0.10220534,2611.814941,4.436,108.976,62.305,13259,,,,,,
919,2023-03-24 07:36:00,9250,11160.54,38.575,9.004916e+23,4.047328e+22,0.00370571,225.137,3675816000000,0.00771633,40.732,67628040000000,3425.249,49.028,112.853,0.06619363,2620.413818,4.459,110.105,63.558,13256,2023-03-20 01:19:00,M,,,,
920,2023-03-24 07:36:00,9250,11160.54,38.575,9.004916e+23,4.047328e+22,0.00370571,225.137,3675816000000,0.00771633,40.732,67628040000000,3425.249,49.028,112.853,0.06619363,2620.413818,4.459,110.105,63.558,13256,2023-03-29 02:18:00,X,,,,
921,2023-03-24 07:36:00,9250,11160.54,38.575,9.004916e+23,4.047328e+22,0.00370571,225.137,3675816000000,0.00771633,40.732,67628040000000,3425.249,49.028,112.853,0.06619363,2620.413818,4.459,110.105,63.558,13256,2023-03-29 13:47:00,M,,,,
922,2023-03-24 07:36:00,9250,11160.54,38.575,9.004916e+23,4.047328e+22,0.00370571,225.137,3675816000000,0.00771633,40.732,67628040000000,3425.249,49.028,112.853,0.06619363,2620.413818,4.459,110.105,63.558,13256,2023-03-29 23:35:00,M,,,,
925,2023-03-24 07:36:00,9250,11160.54,38.575,9.004916e+23,4.047328e+22,0.00370571,225.137,3675816000000,0.00771633,40.732,67628040000000,3425.249,49.028,112.853,0.06619363,2620.413818,4.459,110.105,63.558,13259,,,,,,
926,2023-06-14 00:36:00,9680,3576.454,15.94,3.168851e+23,4.402123e+22,0.00095348,63.612,1912847000000,0.00283324,27.29,35469870000000,1870.287,33.899,73.401,-0.05285291,1237.294067,4.521,60.042,30.936,13335,,,,,,
927,2023-06-14 00:36:00,9680,3576.454,15.94,3.168851e+23,4.402123e+22,0.00095348,63.612,1912847000000,0.00283324,27.29,35469870000000,1870.287,33.899,73.401,-0.05285291,1237.294067,4.521,60.042,30.936,13336,2023-06-15 12:33:00,C,,,,
928,2023-06-14 00:36:00,9680,3576.454,15.94,3.168851e+23,4.402123e+22,0.00095348,63.612,1912847000000,0.00283324,27.29,35469870000000,1870.287,33.899,73.401,-0.05285291,1237.294067,4.521,60.042,30.936,13336,2023-06-18 00:25:00,M,,,,
930,2023-06-14 00:36:00,9680,3576.454,15.94,3.168851e+23,4.402123e+22,0.00095348,63.612,1912847000000,0.00283324,27.29,35469870000000,1870.287,33.899,73.401,-0.05285291,1237.294067,4.521,60.042,30.936,13347,,,,,,
931,2023-06-14 00:48:00,9680,3892.274,17.148,3.436375e+23,4.377406e+22,0.00122256,81.272,2537500000000,0.00363224,28.303,36060760000000,1881.04,34.639,76.269,-0.07036162,1224.90918,4.503,60.947,31.002,13335,,,,,,
932,2023-06-14 00:48:00,9680,3892.274,17.148,3.436375e+23,4.377406e+22,0.00122256,81.272,2537500000000,0.00363224,28.303,36060760000000,1881.04,34.639,76.269,-0.07036162,1224.90918,4.503,60.947,31.002,13336,2023-06-15 12:33:00,C,,,,
933,2023-06-14 00:48:00,9680,3892.274,17.148,3.436375e+23,4.377406e+22,0.00122256,81.272,2537500000000,0.00363224,28.303,36060760000000,1881.04,34.639,76.269,-0.07036162,1224.90918,4.503,60.947,31.002,13336,2023-06-18 00:25:00,M,,,,
935,2023-06-14 00:48:00,9680,3892.274,17.148,3.436375e+23,4.377406e+22,0.00122256,81.272,2537500000000,0.00363224,28.303,36060760000000,1881.04,34.639,76.269,-0.07036162,1224.90918,4.503,60.947,31.002,13347,,,,,,
936,2023-06-14 01:00:00,9680,3528.925,15.878,3.171824e+23,4.509307e+22,0.00265189,179.477,4625696000000,0.00767962,26.944,35711020000000,1960.173,33.938,71.502,-0.02565604,1219.589844,4.527,58.761,31.11,13335,,,,,,
937,2023-06-14 01:00:00,9680,3528.925,15.878,3.171824e+23,4.509307e+22,0.00265189,179.477,4625696000000,0.00767962,26.944,35711020000000,1960.173,33.938,71.502,-0.02565604,1219.589844,4.527,58.761,31.11,13336,2023-06-15 12:33:00,C,,,,
938,2023-06-14 01:00:00,9680,3528.925,15.878,3.171824e+23,4.509307e+22,0.00265189,179.477,4625696000000,0.00767962,26.944,35711020000000,1960.173,33.938,71.502,-0.02565604,1219.589844,4.527,58.761,31.11,13336,2023-06-18 00:25:00,M,,,,
940,2023-06-14 01:00:00,9680,3528.925,15.878,3.171824e+23,4.509307e+22,0.00265189,179.477,4625696000000,0.00767962,26.944,35711020000000,1960.173,33.938,71.502,-0.02565604,1219.589844,4.527,58.761,31.11,13347,,,,,,
941,2023-06-14 01:12:00,9680,3773.891,16.096,3.406785e+23,4.540832e+22,0.00112758,76.644,1823068000000,0.00324963,27.318,36137510000000,1970.185,34.005,74.066,-0.04943695,1223.718018,4.508,60.769,31.143,13335,,,,,,
942,2023-06-14 01:12:00,9680,3773.891,16.096,3.406785e+23,4.540832e+22,0.00112758,76.644,1823068000000,0.00324963,27.318,36137510000000,1970.185,34.005,74.066,-0.04943695,1223.718018,4.508,60.769,31.143,13336,2023-06-15 12:33:00,C,,,,
943,2023-06-14 01:12:00,9680,3773.891,16.096,3.406785e+23,4.540832e+22,0.00112758,76.644,1823068000000,0.00324963,27.318,36137510000000,1970.185,34.005,74.066,-0.04943695,1223.718018,4.508,60.769,31.143,13336,2023-06-18 00:25:00,M,,,,
945,2023-06-14 01:12:00,9680,3773.891,16.096,3.406785e+23,4.540832e+22,0.00112758,76.644,1823068000000,0.00324963,27.318,36137510000000,1970.185,34.005,74.066,-0.04943695,1223.718018,4.508,60.769,31.143,13347,,,,,,
946,2023-06-14 01:24:00,9680,3788.364,15.472,3.462464e+23,4.602763e+22,0.00380427,261.795,11614410000000,0.01092492,26.943,36749770000000,2054.955,34.213,73.007,-0.01064557,1250.025635,4.547,60.746,31.143,13335,,,,,,
947,2023-06-14 01:24:00,9680,3788.364,15.472,3.462464e+23,4.602763e+22,0.00380427,261.795,11614410000000,0.01092492,26.943,36749770000000,2054.955,34.213,73.007,-0.01064557,1250.025635,4.547,60.746,31.143,13336,2023-06-15 12:33:00,C,,,,
948,2023-06-14 01:24:00,9680,3788.364,15.472,3.462464e+23,4.602763e+22,0.00380427,261.795,11614410000000,0.01092492,26.943,36749770000000,2054.955,34.213,73.007,-0.01064557,1250.025635,4.547,60.746,31.143,13336,2023-06-18 00:25:00,M,,,,
950,2023-06-14 01:24:00,9680,3788.364,15.472,3.462464e+23,4.602763e+22,0.00380427,261.795,11614410000000,0.01092492,26.943,36749770000000,2054.955,34.213,73.007,-0.01064557,1250.025635,4.547,60.746,31.143,13347,,,,,,
951,2023-06-14 01:36:00,9680,3719.125,16.668,3.471145e+23,4.673889e+22,0.00331208,232.756,3704077000000,0.00954731,27.531,36901800000000,2034.996,34.589,72.585,-0.03660981,1254.582031,4.546,59.896,31.159,13335,,,,,,
952,2023-06-14 01:36:00,9680,3719.125,16.668,3.471145e+23,4.673889e+22,0.00331208,232.756,3704077000000,0.00954731,27.531,36901800000000,2034.996,34.589,72.585,-0.03660981,1254.582031,4.546,59.896,31.159,13336,2023-06-15 12:33:00,C,,,,
953,2023-06-14 01:36:00,9680,3719.125,16.668,3.471145e+23,4.673889e+22,0.00331208,232.756,3704077000000,0.00954731,27.531,36901800000000,2034.996,34.589,72.585,-0.03660981,1254.582031,4.546,59.896,31.159,13336,2023-06-18 00:25:00,M,,,,
955,2023-06-14 01:36:00,9680,3719.125,16.668,3.471145e+23,4.673889e+22,0.00331208,232.756,3704077000000,0.00954731,27.531,36901800000000,2034.996,34.589,72.585,-0.03660981,1254.582031,4.546,59.896,31.159,13347,,,,,,
956,2023-06-14 01:48:00,9680,3820.513,15.889,3.55867e+23,4.682861e+22,0.00315436,221.218,7260351000000,0.00905077,27.376,38081170000000,2092.927,34.345,75.752,-0.08077116,1229.943481,4.323,61.823,31.83,13335,,,,,,
957,2023-06-14 01:48:00,9680,3820.513,15.889,3.55867e+23,4.682861e+22,0.00315436,221.218,7260351000000,0.00905077,27.376,38081170000000,2092.927,34.345,75.752,-0.08077116,1229.943481,4.323,61.823,31.83,13336,2023-06-15 12:33:00,C,,,,
958,2023-06-14 01:48:00,9680,3820.513,15.889,3.55867e+23,4.682861e+22,0.00315436,221.218,7260351000000,0.00905077,27.376,38081170000000,2092.927,34.345,75.752,-0.08077116,1229.943481,4.323,61.823,31.83,13336,2023-06-18 00:25:00,M,,,,
960,2023-06-14 01:48:00,9680,3820.513,15.889,3.55867e+23,4.682861e+22,0.00315436,221.218,7260351000000,0.00905077,27.376,38081170000000,2092.927,34.345,75.752,-0.08077116,1229.943481,4.323,61.823,31.83,13347,,,,,,
961,2023-06-14 02:00:00,9680,3837.574,16.356,3.609574e+23,4.728873e+22,0.00207562,147.0,5223831000000,0.00595278,27.489,38479590000000,2099.975,34.267,74.781,-0.0961756,1231.488037,4.541,61.72,31.921,13335,,,,,,
962,2023-06-14 02:00:00,9680,3837.574,16.356,3.609574e+23,4.728873e+22,0.00207562,147.0,5223831000000,0.00595278,27.489,38479590000000,2099.975,34.267,74.781,-0.0961756,1231.488037,4.541,61.72,31.921,13336,2023-06-15 12:33:00,C,,,,
963,2023-06-14 02:00:00,9680,3837.574,16.356,3.609574e+23,4.728873e+22,0.00207562,147.0,5223831000000,0.00595278,27.489,38479590000000,2099.975,34.267,74.781,-0.0961756,1231.488037,4.541,61.72,31.921,13336,2023-06-18 00:25:00,M,,,,
965,2023-06-14 02:00:00,9680,3837.574,16.356,3.609574e+23,4.728873e+22,0.00207562,147.0,5223831000000,0.00595278,27.489,38479590000000,2099.975,34.267,74.781,-0.0961756,1231.488037,4.541,61.72,31.921,13347,,,,,,
966,2023-06-14 02:12:00,9680,3762.826,16.329,3.631766e+23,4.826444e+22,0.0019507,141.769,2356076000000,0.00561706,27.559,38287810000000,2118.549,34.786,71.545,-0.05075346,1226.42749,4.504,60.031,30.686,13335,,,,,,
967,2023-06-14 02:12:00,9680,3762.826,16.329,3.631766e+23,4.826444e+22,0.0019507,141.769,2356076000000,0.00561706,27.559,38287810000000,2118.549,34.786,71.545,-0.05075346,1226.42749,4.504,60.031,30.686,13336,2023-06-15 12:33:00,C,,,,
968,2023-06-14 02:12:00,9680,3762.826,16.329,3.631766e+23,4.826444e+22,0.0019507,141.769,2356076000000,0.00561706,27.559,38287810000000,2118.549,34.786,71.545,-0.05075346,1226.42749,4.504,60.031,30.686,13336,2023-06-18 00:25:00,M,,,,
970,2023-06-14 02:12:00,9680,3762.826,16.329,3.631766e+23,4.826444e+22,0.0019507,141.769,2356076000000,0.00561706,27.559,38287810000000,2118.549,34.786,71.545,-0.05075346,1226.42749,4.504,60.031,30.686,13347,,,,,,
971,2023-07-11 05:24:00,9751,4357.943,14.677,5.979053e+23,7.024951e+22,0.00283661,293.036,21311450000000,0.00749854,27.192,76025530000000,4026.058,33.515,89.031,0.01919325,1719.978149,4.636,85.721,39.943,13358,2023-07-03 06:43:00,M,,,,
972,2023-07-11 05:24:00,9751,4357.943,14.677,5.979053e+23,7.024951e+22,0.00283661,293.036,21311450000000,0.00749854,27.192,76025530000000,4026.058,33.515,89.031,0.01919325,1719.978149,4.636,85.721,39.943,13358,2023-07-10 22:06:00,M,,,,
976,2023-07-11 05:24:00,9751,4357.943,14.677,5.979053e+23,7.024951e+22,0.00283661,293.036,21311450000000,0.00749854,27.192,76025530000000,4026.058,33.515,89.031,0.01919325,1719.978149,4.636,85.721,39.943,13359,2023-07-07 06:17:00,M,,,,
978,2023-07-11 05:24:00,9751,4357.943,14.677,5.979053e+23,7.024951e+22,0.00283661,293.036,21311450000000,0.00749854,27.192,76025530000000,4026.058,33.515,89.031,0.01919325,1719.978149,4.636,85.721,39.943,13366,2023-07-12 00:21:00,M,,,,
979,2023-07-11 05:24:00,9751,4357.943,14.677,5.979053e+23,7.024951e+22,0.00283661,293.036,21311450000000,0.00749854,27.192,76025530000000,4026.058,33.515,89.031,0.01919325,1719.978149,4.636,85.721,39.943,13368,2023-07-11 23:34:00,M,,,,
980,2023-07-11 05:24:00,9751,4357.943,14.677,5.979053e+23,7.024951e+22,0.00283661,293.036,21311450000000,0.00749854,27.192,76025530000000,4026.058,33.515,89.031,0.01919325,1719.978149,4.636,85.721,39.943,13369,,,,,,
981,2023-07-11 05:36:00,9751,4416.985,14.47,5.956642e+23,6.972803e+22,0.00292148,296.656,22822470000000,0.00760839,27.108,75321250000000,4011.666,33.452,89.861,-0.00274628,1712.056641,4.61,86.703,40.349,13358,2023-07-03 06:43:00,M,,,,
982,2023-07-11 05:36:00,9751,4416.985,14.47,5.956642e+23,6.972803e+22,0.00292148,296.656,22822470000000,0.00760839,27.108,75321250000000,4011.666,33.452,89.861,-0.00274628,1712.056641,4.61,86.703,40.349,13358,2023-07-10 22:06:00,M,,,,
986,2023-07-11 05:36:00,9751,4416.985,14.47,5.956642e+23,6.972803e+22,0.00292148,296.656,22822470000000,0.00760839,27.108,75321250000000,4011.666,33.452,89.861,-0.00274628,1712.056641,4.61,86.703,40.349,13359,2023-07-07 06:17:00,M,,,,
988,2023-07-11 05:36:00,9751,4416.985,14.47,5.956642e+23,6.972803e+22,0.00292148,296.656,22822470000000,0.00760839,27.108,75321250000000,4011.666,33.452,89.861,-0.00274628,1712.056641,4.61,86.703,40.349,13366,2023-07-12 00:21:00,M,,,,
989,2023-07-11 05:36:00,9751,4416.985,14.47,5.956642e+23,6.972803e+22,0.00292148,296.656,22822470000000,0.00760839,27.108,75321250000000,4011.666,33.452,89.861,-0.00274628,1712.056641,4.61,86.703,40.349,13368,2023-07-11 23:34:00,M,,,,
990,2023-07-11 05:36:00,9751,4416.985,14.47,5.956642e+23,6.972803e+22,0.00292148,296.656,22822470000000,0.00760839,27.108,75321250000000,4011.666,33.452,89.861,-0.00274628,1712.056641,4.61,86.703,40.349,13369,,,,,,
991,2023-07-11 05:48:00,9751,4460.644,14.683,5.975946e+23,6.944547e+22,0.00271884,274.263,22225550000000,0.00703359,27.177,74525690000000,3974.732,33.552,90.176,-0.01349204,1711.787476,4.626,87.259,40.389,13358,2023-07-03 06:43:00,M,,,,
992,2023-07-11 05:48:00,9751,4460.644,14.683,5.975946e+23,6.944547e+22,0.00271884,274.263,22225550000000,0.00703359,27.177,74525690000000,3974.732,33.552,90.176,-0.01349204,1711.787476,4.626,87.259,40.389,13358,2023-07-10 22:06:00,M,,,,
996,2023-07-11 05:48:00,9751,4460.644,14.683,5.975946e+23,6.944547e+22,0.00271884,274.263,22225550000000,0.00703359,27.177,74525690000000,3974.732,33.552,90.176,-0.01349204,1711.787476,4.626,87.259,40.389,13359,2023-07-07 06:17:00,M,,,,
998,2023-07-11 05:48:00,9751,4460.644,14.683,5.975946e+23,6.944547e+22,0.00271884,274.263,22225550000000,0.00703359,27.177,74525690000000,3974.732,33.552,90.176,-0.01349204,1711.787476,4.626,87.259,40.389,13366,2023-07-12 00:21:00,M,,,,
999,2023-07-11 05:48:00,9751,4460.644,14.683,5.975946e+23,6.944547e+22,0.00271884,274.263,22225550000000,0.00703359,27.177,74525690000000,3974.732,33.552,90.176,-0.01349204,1711.787476,4.626,87.259,40.389,13368,2023-07-11 23:34:00,M,,,,
1000,2023-07-11 05:48:00,9751,4460.644,14.683,5.975946e+23,6.944547e+22,0.00271884,274.263,22225550000000,0.00703359,27.177,74525690000000,3974.732,33.552,90.176,-0.01349204,1711.787476,4.626,87.259,40.389,13369,,,,,,
1001,2023-07-11 06:00:00,9751,4434.967,14.55,5.971761e+23,6.969551e+22,0.00286533,290.516,21340810000000,0.00743422,27.109,75092550000000,3970.59,33.549,90.109,-0.00084744,1712.255249,4.635,87.41,40.548,13358,2023-07-03 06:43:00,M,,,,
1002,2023-07-11 06:00:00,9751,4434.967,14.55,5.971761e+23,6.969551e+22,0.00286533,290.516,21340810000000,0.00743422,27.109,75092550000000,3970.59,33.549,90.109,-0.00084744,1712.255249,4.635,87.41,40.548,13358,2023-07-10 22:06:00,M,,,,
1006,2023-07-11 06:00:00,9751,4434.967,14.55,5.971761e+23,6.969551e+22,0.00286533,290.516,21340810000000,0.00743422,27.109,75092550000000,3970.59,33.549,90.109,-0.00084744,1712.255249,4.635,87.41,40.548,13359,2023-07-07 06:17:00,M,,,,
1008,2023-07-11 06:00:00,9751,4434.967,14.55,5.971761e+23,6.969551e+22,0.00286533,290.516,21340810000000,0.00743422,27.109,75092550000000,3970.59,33.549,90.109,-0.00084744,1712.255249,4.635,87.41,40.548,13366,2023-07-12 00:21:00,M,,,,
1009,2023-07-11 06:00:00,9751,4434.967,14.55,5.971761e+23,6.969551e+22,0.00286533,290.516,21340810000000,0.00743422,27.109,75092550000000,3970.59,33.549,90.109,-0.00084744,1712.255249,4.635,87.41,40.548,13368,2023-07-11 23:34:00,M,,,,
1010,2023-07-11 06:00:00,9751,4434.967,14.55,5.971761e+23,6.969551e+22,0.00286533,290.516,21340810000000,0.00743422,27.109,75092550000000,3970.59,33.549,90.109,-0.00084744,1712.255249,4.635,87.41,40.548,13369,,,,,,
1011,2023-07-11 06:12:00,9751,4529.564,15.228,6.032186e+23,6.890443e+22,0.00312441,313.303,24194630000000,0.0080765,27.442,73881730000000,3909.169,34.05,90.502,-0.01717306,1717.029663,4.611,87.522,40.721,13358,2023-07-03 06:43:00,M,,,,
1012,2023-07-11 06:12:00,9751,4529.564,15.228,6.032186e+23,6.890443e+22,0.00312441,313.303,24194630000000,0.0080765,27.442,73881730000000,3909.169,34.05,90.502,-0.01717306,1717.029663,4.611,87.522,40.721,13358,2023-07-10 22:06:00,M,,,,
1016,2023-07-11 06:12:00,9751,4529.564,15.228,6.032186e+23,6.890443e+22,0.00312441,313.303,24194630000000,0.0080765,27.442,73881730000000,3909.169,34.05,90.502,-0.01717306,1717.029663,4.611,87.522,40.721,13359,2023-07-07 06:17:00,M,,,,
1018,2023-07-11 06:12:00,9751,4529.564,15.228,6.032186e+23,6.890443e+22,0.00312441,313.303,24194630000000,0.0080765,27.442,73881730000000,3909.169,34.05,90.502,-0.01717306,1717.029663,4.611,87.522,40.721,13366,2023-07-12 00:21:00,M,,,,
1019,2023-07-11 06:12:00,9751,4529.564,15.228,6.032186e+23,6.890443e+22,0.00312441,313.303,24194630000000,0.0080765,27.442,73881730000000,3909.169,34.05,90.502,-0.01717306,1717.029663,4.611,87.522,40.721,13368,2023-07-11 23:34:00,M,,,,
1020,2023-07-11 06:12:00,9751,4529.564,15.228,6.032186e+23,6.890443e+22,0.00312441,313.303,24194630000000,0.0080765,27.442,73881730000000,3909.169,34.05,90.502,-0.01717306,1717.029663,4.611,87.522,40.721,13369,,,,,,
1021,2023-07-11 06:24:00,9751,4520.43,15.085,5.99793e+23,6.857537e+22,0.00314842,314.549,23392290000000,0.00815619,27.362,73453310000000,3897.21,34.03,90.143,0.01476241,1708.004517,4.63,87.26,40.706,13358,2023-07-03 06:43:00,M,,,,
1022,2023-07-11 06:24:00,9751,4520.43,15.085,5.99793e+23,6.857537e+22,0.00314842,314.549,23392290000000,0.00815619,27.362,73453310000000,3897.21,34.03,90.143,0.01476241,1708.004517,4.63,87.26,40.706,13358,2023-07-10 22:06:00,M,,,,
1026,2023-07-11 06:24:00,9751,4520.43,15.085,5.99793e+23,6.857537e+22,0.00314842,314.549,23392290000000,0.00815619,27.362,73453310000000,3897.21,34.03,90.143,0.01476241,1708.004517,4.63,87.26,40.706,13359,2023-07-07 06:17:00,M,,,,
1028,2023-07-11 06:24:00,9751,4520.43,15.085,5.99793e+23,6.857537e+22,0.00314842,314.549,23392290000000,0.00815619,27.362,73453310000000,3897.21,34.03,90.143,0.01476241,1708.004517,4.63,87.26,40.706,13366,2023-07-12 00:21:00,M,,,,
1029,2023-07-11 06:24:00,9751,4520.43,15.085,5.99793e+23,6.857537e+22,0.00314842,314.549,23392290000000,0.00815619,27.362,73453310000000,3897.21,34.03,90.143,0.01476241,1708.004517,4.63,87.26,40.706,13368,2023-07-11 23:34:00,M,,,,
1030,2023-07-11 06:24:00,9751,4520.43,15.085,5.99793e+23,6.857537e+22,0.00314842,314.549,23392290000000,0.00815619,27.362,73453310000000,3897.21,34.03,90.143,0.01476241,1708.004517,4.63,87.26,40.706,13369,,,,,,
1031,2023-07-11 06:36:00,9751,4556.289,15.388,6.041938e+23,6.823817e+22,0.0032555,325.055,24201000000000,0.00847826,27.467,73233380000000,3873.861,34.236,90.685,-0.01347026,1696.167847,4.628,87.55,40.672,13358,2023-07-03 06:43:00,M,,,,
1032,2023-07-11 06:36:00,9751,4556.289,15.388,6.041938e+23,6.823817e+22,0.0032555,325.055,24201000000000,0.00847826,27.467,73233380000000,3873.861,34.236,90.685,-0.01347026,1696.167847,4.628,87.55,40.672,13358,2023-07-10 22:06:00,M,,,,
1036,2023-07-11 06:36:00,9751,4556.289,15.388,6.041938e+23,6.823817e+22,0.0032555,325.055,24201000000000,0.00847826,27.467,73233380000000,3873.861,34.236,90.685,-0.01347026,1696.167847,4.628,87.55,40.672,13359,2023-07-07 06:17:00,M,,,,
1038,2023-07-11 06:36:00,9751,4556.289,15.388,6.041938e+23,6.823817e+22,0.0032555,325.055,24201000000000,0.00847826,27.467,73233380000000,3873.861,34.236,90.685,-0.01347026,1696.167847,4.628,87.55,40.672,13366,2023-07-12 00:21:00,M,,,,
1039,2023-07-11 06:36:00,9751,4556.289,15.388,6.041938e+23,6.823817e+22,0.0032555,325.055,24201000000000,0.00847826,27.467,73233380000000,3873.861,34.236,90.685,-0.01347026,1696.167847,4.628,87.55,40.672,13368,2023-07-11 23:34:00,M,,,,
1040,2023-07-11 06:36:00,9751,4556.289,15.388,6.041938e+23,6.823817e+22,0.0032555,325.055,24201000000000,0.00847826,27.467,73233380000000,3873.861,34.236,90.685,-0.01347026,1696.167847,4.628,87.55,40.672,13369,,,,,,
1041,2023-07-11 06:48:00,9751,4555.153,15.597,6.026762e+23,6.776189e+22,0.00308399,307.242,21921160000000,0.00807799,27.566,72292880000000,3810.385,34.474,90.778,0.00191252,1703.076294,4.636,87.369,40.483,13358,2023-07-03 06:43:00,M,,,,
1042,2023-07-11 06:48:00,9751,4555.153,15.597,6.026762e+23,6.776189e+22,0.00308399,307.242,21921160000000,0.00807799,27.566,72292880000000,3810.385,34.474,90.778,0.00191252,1703.076294,4.636,87.369,40.483,13358,2023-07-10 22:06:00,M,,,,
1046,2023-07-11 06:48:00,9751,4555.153,15.597,6.026762e+23,6.776189e+22,0.00308399,307.242,21921160000000,0.00807799,27.566,72292880000000,3810.385,34.474,90.778,0.00191252,1703.076294,4.636,87.369,40.483,13359,2023-07-07 06:17:00,M,,,,
1048,2023-07-11 06:48:00,9751,4555.153,15.597,6.026762e+23,6.776189e+22,0.00308399,307.242,21921160000000,0.00807799,27.566,72292880000000,3810.385,34.474,90.778,0.00191252,1703.076294,4.636,87.369,40.483,13366,2023-07-12 00:21:00,M,,,,
1049,2023-07-11 06:48:00,9751,4555.153,15.597,6.026762e+23,6.776189e+22,0.00308399,307.242,21921160000000,0.00807799,27.566,72292880000000,3810.385,34.474,90.778,0.00191252,1703.076294,4.636,87.369,40.483,13368,2023-07-11 23:34:00,M,,,,
1050,2023-07-11 06:48:00,9751,4555.153,15.597,6.026762e+23,6.776189e+22,0.00308399,307.242,21921160000000,0.00807799,27.566,72292880000000,3810.385,34.474,90.778,0.00191252,1703.076294,4.636,87.369,40.483,13369,,,,,,
1051,2023-07-11 07:00:00,9751,4515.863,15.933,6.048965e+23,6.792068e+22,0.0032539,328.195,23062770000000,0.00863808,27.71,72804110000000,3812.957,34.729,90.391,0.03434855,1687.119263,4.61,86.863,40.457,13358,2023-07-03 06:43:00,M,,,,
1052,2023-07-11 07:00:00,9751,4515.863,15.933,6.048965e+23,6.792068e+22,0.0032539,328.195,23062770000000,0.00863808,27.71,72804110000000,3812.957,34.729,90.391,0.03434855,1687.119263,4.61,86.863,40.457,13358,2023-07-10 22:06:00,M,,,,
1056,2023-07-11 07:00:00,9751,4515.863,15.933,6.048965e+23,6.792068e+22,0.0032539,328.195,23062770000000,0.00863808,27.71,72804110000000,3812.957,34.729,90.391,0.03434855,1687.119263,4.61,86.863,40.457,13359,2023-07-07 06:17:00,M,,,,
1058,2023-07-11 07:00:00,9751,4515.863,15.933,6.048965e+23,6.792068e+22,0.0032539,328.195,23062770000000,0.00863808,27.71,72804110000000,3812.957,34.729,90.391,0.03434855,1687.119263,4.61,86.863,40.457,13366,2023-07-12 00:21:00,M,,,,
1059,2023-07-11 07:00:00,9751,4515.863,15.933,6.048965e+23,6.792068e+22,0.0032539,328.195,23062770000000,0.00863808,27.71,72804110000000,3812.957,34.729,90.391,0.03434855,1687.119263,4.61,86.863,40.457,13368,2023-07-11 23:34:00,M,,,,
